Timestamp,Event,Detail,Result
2026-05-18 10:57:44,FACE_NO_MATCH,conf=90.6,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=89.4,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=89.3,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=90.6,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=89.6,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=90.4,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=89.7,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=90.9,DENIED
2026-05-18 10:57:44,FACE_NO_MATCH,conf=92.2,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=92.8,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=88.8,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=88.7,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=88.7,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=89.7,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=89.0,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=88.1,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=88.1,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=95.8,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=91.5,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=95.3,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=96.6,DENIED
2026-05-18 10:57:45,FACE_NO_MATCH,conf=100.4,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=97.5,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=97.3,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=96.0,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=95.3,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=93.0,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=97.1,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=95.2,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=96.0,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=93.0,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=93.2,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=97.7,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=91.1,DENIED
2026-05-18 10:57:46,FACE_NO_MATCH,conf=90.5,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=91.7,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=90.2,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=95.6,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=90.7,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=95.3,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=96.9,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=94.2,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=94.1,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=93.5,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=90.3,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=90.3,DENIED
2026-05-18 10:57:47,FACE_NO_MATCH,conf=90.7,DENIED
2026-05-18 10:57:48,FACE_NO_MATCH,conf=92.1,DENIED
2026-05-18 10:57:48,FACE_NO_MATCH,conf=85.3,DENIED
2026-05-18 10:57:49,FACE_MATCH,conf=54.2,GRANTED
2026-05-18 10:57:49,FACE_NO_MATCH,conf=55.5,DENIED
2026-05-18 10:57:49,FACE_MATCH,conf=52.2,GRANTED
2026-05-18 10:57:49,FACE_MATCH,conf=52.5,GRANTED
2026-05-18 10:57:49,FACE_NO_MATCH,conf=91.1,DENIED
2026-05-18 10:57:49,FACE_MATCH,conf=51.6,GRANTED
2026-05-18 10:57:50,FACE_MATCH,conf=48.3,GRANTED
2026-05-18 10:57:50,FACE_NO_MATCH,conf=94.6,DENIED
2026-05-18 10:57:51,FACE_NO_MATCH,conf=86.4,DENIED
2026-05-18 10:57:51,FACE_NO_MATCH,conf=89.5,DENIED
2026-05-18 10:57:51,FACE_MATCH,conf=53.5,GRANTED
2026-05-18 10:57:51,LED_RELAY,Good brightness,OFF
2026-05-18 10:57:51,FACE_MATCH,conf=52.4,GRANTED
2026-05-18 10:57:52,FACE_NO_MATCH,conf=91.5,DENIED
2026-05-18 10:57:52,FACE_NO_MATCH,conf=86.0,DENIED
2026-05-18 10:57:52,FACE_NO_MATCH,conf=86.2,DENIED
2026-05-18 10:57:52,FACE_NO_MATCH,conf=88.2,DENIED
2026-05-18 10:57:54,FACE_NO_MATCH,conf=85.9,DENIED
2026-05-18 10:57:55,FACE_NO_MATCH,conf=86.5,DENIED
2026-05-18 10:57:55,FACE_NO_MATCH,conf=91.4,DENIED
2026-05-18 10:57:56,FACE_NO_MATCH,conf=84.1,DENIED
2026-05-18 10:57:57,FACE_NO_MATCH,conf=83.0,DENIED
2026-05-18 10:57:57,FACE_NO_MATCH,conf=83.8,DENIED
2026-05-18 10:57:58,FACE_NO_MATCH,conf=89.4,DENIED
2026-05-18 10:57:58,FACE_NO_MATCH,conf=87.7,DENIED
2026-05-18 10:57:58,FACE_NO_MATCH,conf=87.2,DENIED
2026-05-18 10:57:59,FACE_NO_MATCH,conf=90.2,DENIED
2026-05-18 10:57:59,FACE_NO_MATCH,conf=90.3,DENIED
2026-05-18 10:57:59,FACE_NO_MATCH,conf=86.2,DENIED
2026-05-18 10:57:59,FACE_NO_MATCH,conf=86.5,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=88.6,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=86.9,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=91.1,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=88.9,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=90.9,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=93.0,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=97.4,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=93.9,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=100.7,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=101.0,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=101.8,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=102.6,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=105.3,DENIED
2026-05-18 10:58:00,FACE_NO_MATCH,conf=105.4,DENIED
2026-05-18 10:58:01,FACE_NO_MATCH,conf=112.6,DENIED
2026-05-18 10:58:01,FACE_NO_MATCH,conf=110.8,DENIED
2026-05-18 10:58:01,FACE_NO_MATCH,conf=110.8,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=111.2,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=107.1,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=108.7,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=106.0,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=105.1,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=104.7,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=102.0,DENIED
2026-05-18 10:58:02,LED_RELAY,Low brightness,ON
2026-05-18 10:58:02,FACE_NO_MATCH,conf=98.1,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=95.1,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=92.1,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=92.5,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=92.5,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=91.2,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=89.6,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=88.5,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=87.3,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=92.6,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=90.0,DENIED
2026-05-18 10:58:02,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=95.8,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=92.2,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=94.8,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=98.5,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=88.5,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=87.7,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=89.0,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=87.5,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=84.0,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=85.9,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=87.2,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=88.9,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=89.8,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=87.8,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=86.1,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:03,FACE_NO_MATCH,conf=88.3,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=91.1,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=87.2,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=90.2,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=88.1,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=89.9,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=88.1,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=87.4,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=87.1,DENIED
2026-05-18 10:58:04,FACE_NO_MATCH,conf=88.3,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=92.2,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=88.6,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=88.1,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=90.7,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=92.8,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=84.5,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=85.8,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=86.2,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=92.2,DENIED
2026-05-18 10:58:05,FACE_NO_MATCH,conf=87.7,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=87.1,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=89.7,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=89.8,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=86.1,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=85.7,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=84.6,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=85.1,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=88.2,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=89.4,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=89.1,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=90.8,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=92.1,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=93.7,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=93.2,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=90.4,DENIED
2026-05-18 10:58:06,FACE_NO_MATCH,conf=90.4,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=92.5,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=100.4,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=91.4,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=90.9,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=89.2,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=89.3,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=90.9,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=89.6,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=89.0,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=92.4,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=94.8,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=94.8,DENIED
2026-05-18 10:58:07,FACE_NO_MATCH,conf=89.0,DENIED
2026-05-18 10:58:08,FACE_NO_MATCH,conf=88.8,DENIED
2026-05-18 10:58:08,FACE_NO_MATCH,conf=88.7,DENIED
2026-05-18 10:58:08,FACE_NO_MATCH,conf=88.9,DENIED
2026-05-18 10:58:08,FACE_NO_MATCH,conf=88.9,DENIED
2026-05-18 10:58:08,FACE_NO_MATCH,conf=90.9,DENIED
2026-05-18 10:58:08,FACE_NO_MATCH,conf=88.4,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=90.0,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=91.1,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=88.2,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=89.2,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=87.6,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=90.5,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=96.5,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=92.1,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=93.2,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=92.8,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=95.0,DENIED
2026-05-18 10:58:09,FACE_NO_MATCH,conf=87.1,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=88.7,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=84.1,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=89.5,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=89.0,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=89.3,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=93.6,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=93.1,DENIED
2026-05-18 10:58:10,FACE_NO_MATCH,conf=96.5,DENIED
2026-05-18 10:58:11,FACE_NO_MATCH,conf=93.4,DENIED
2026-05-18 10:58:11,FACE_NO_MATCH,conf=98.4,DENIED
2026-05-18 10:58:11,FACE_NO_MATCH,conf=96.4,DENIED
2026-05-18 10:58:11,FACE_NO_MATCH,conf=94.4,DENIED
2026-05-18 10:58:11,FACE_NO_MATCH,conf=98.3,DENIED
2026-05-18 10:58:12,FACE_MATCH,conf=51.6,GRANTED
2026-05-18 10:58:12,FACE_NO_MATCH,conf=93.4,DENIED
2026-05-18 10:58:12,FACE_NO_MATCH,conf=94.9,DENIED
2026-05-18 10:58:12,FACE_NO_MATCH,conf=94.1,DENIED
2026-05-18 10:58:12,FACE_NO_MATCH,conf=91.8,DENIED
2026-05-18 10:58:12,FACE_NO_MATCH,conf=97.2,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=93.3,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=94.1,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=94.7,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=96.5,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=89.2,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=98.0,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=97.2,DENIED
2026-05-18 10:58:13,FACE_NO_MATCH,conf=91.9,DENIED
2026-05-18 10:58:14,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:15,FACE_NO_MATCH,conf=84.1,DENIED
2026-05-18 10:58:15,FACE_NO_MATCH,conf=88.2,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=95.2,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=88.5,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=94.5,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=91.9,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=98.2,DENIED
2026-05-18 10:58:16,LED_RELAY,Good brightness,OFF
2026-05-18 10:58:16,FACE_NO_MATCH,conf=88.4,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=93.3,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=89.8,DENIED
2026-05-18 10:58:16,FACE_NO_MATCH,conf=92.1,DENIED
2026-05-18 10:58:17,FACE_NO_MATCH,conf=56.2,DENIED
2026-05-18 10:58:17,FACE_MATCH,conf=50.3,GRANTED
2026-05-18 10:58:17,FACE_MATCH,conf=54.0,GRANTED
2026-05-18 10:58:17,FACE_NO_MATCH,conf=96.6,DENIED
2026-05-18 10:58:17,FACE_NO_MATCH,conf=96.3,DENIED
2026-05-18 10:58:17,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:58:17,FACE_MATCH,conf=51.4,GRANTED
2026-05-18 10:58:18,FACE_MATCH,conf=52.4,GRANTED
2026-05-18 10:58:18,FACE_MATCH,conf=54.0,GRANTED
2026-05-18 10:58:19,FACE_NO_MATCH,conf=96.2,DENIED
2026-05-18 10:58:19,FACE_MATCH,conf=50.2,GRANTED
2026-05-18 10:58:20,FACE_NO_MATCH,conf=89.9,DENIED
2026-05-18 10:58:20,FACE_NO_MATCH,conf=91.0,DENIED
2026-05-18 10:58:20,FACE_NO_MATCH,conf=90.9,DENIED
2026-05-18 10:58:20,FACE_NO_MATCH,conf=86.8,DENIED
2026-05-18 10:58:20,FACE_NO_MATCH,conf=92.3,DENIED
2026-05-18 10:58:20,FACE_NO_MATCH,conf=98.2,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=89.1,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=96.4,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=96.9,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=96.2,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=88.2,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=94.0,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=94.0,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=56.0,DENIED
2026-05-18 10:58:21,FACE_NO_MATCH,conf=96.9,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=94.6,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=91.4,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=95.8,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=92.9,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=92.5,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=92.2,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=93.3,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=88.5,DENIED
2026-05-18 10:58:22,FACE_NO_MATCH,conf=90.4,DENIED
2026-05-18 10:58:23,FACE_NO_MATCH,conf=84.2,DENIED
2026-05-18 10:58:23,FACE_NO_MATCH,conf=83.6,DENIED
2026-05-18 10:58:23,FACE_NO_MATCH,conf=90.4,DENIED
2026-05-18 10:58:23,FACE_NO_MATCH,conf=91.9,DENIED
2026-05-18 10:58:23,FACE_NO_MATCH,conf=90.3,DENIED
2026-05-18 10:58:24,FACE_NO_MATCH,conf=86.6,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=85.3,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=93.4,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=88.9,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=88.4,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=89.2,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=87.6,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=89.1,DENIED
2026-05-18 10:58:25,FACE_NO_MATCH,conf=84.6,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=88.4,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=89.2,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=91.2,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=87.0,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=88.7,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=90.6,DENIED
2026-05-18 10:58:26,FACE_NO_MATCH,conf=56.1,DENIED
2026-05-18 10:58:27,FACE_NO_MATCH,conf=84.0,DENIED
2026-05-18 10:58:27,FACE_NO_MATCH,conf=84.0,DENIED
2026-05-18 10:58:28,FACE_NO_MATCH,conf=82.3,DENIED
2026-05-18 10:58:28,FACE_NO_MATCH,conf=88.8,DENIED
2026-05-18 10:58:28,FACE_NO_MATCH,conf=85.2,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=84.1,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=89.0,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=91.4,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=90.6,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=93.0,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=90.5,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=84.0,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=85.8,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=55.0,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=88.0,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=87.5,DENIED
2026-05-18 10:58:29,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=85.5,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=93.1,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=91.6,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=85.0,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=85.0,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=85.7,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=92.4,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=84.4,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=89.7,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=87.1,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=89.3,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=84.8,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=92.7,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=84.6,DENIED
2026-05-18 10:58:30,FACE_NO_MATCH,conf=91.4,DENIED
2026-05-18 10:58:31,FACE_NO_MATCH,conf=90.1,DENIED
2026-05-18 10:58:31,FACE_NO_MATCH,conf=94.0,DENIED
2026-05-18 10:58:31,FACE_NO_MATCH,conf=86.4,DENIED
2026-05-18 10:58:31,FACE_NO_MATCH,conf=89.3,DENIED
2026-05-18 10:58:31,FACE_NO_MATCH,conf=87.3,DENIED
2026-05-18 10:58:33,FACE_NO_MATCH,conf=56.3,DENIED
2026-05-18 10:58:33,FACE_MATCH,conf=55.0,GRANTED
2026-05-18 10:58:33,FACE_NO_MATCH,conf=58.0,DENIED
2026-05-18 10:58:33,FACE_MATCH,conf=53.4,GRANTED
2026-05-18 10:58:34,FACE_MATCH,conf=52.7,GRANTED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=90.3,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=56.4,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=55.4,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=55.4,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=93.1,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=92.9,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=92.1,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=88.2,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=93.6,DENIED
2026-05-18 10:58:34,FACE_NO_MATCH,conf=90.5,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=95.8,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=84.7,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=88.6,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=93.0,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=88.1,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=84.9,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=86.8,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=85.8,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=88.9,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=90.2,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=84.3,DENIED
2026-05-18 10:58:35,FACE_NO_MATCH,conf=56.0,DENIED
2026-05-18 10:58:36,FACE_NO_MATCH,conf=93.3,DENIED
2026-05-18 10:58:36,FACE_NO_MATCH,conf=91.5,DENIED
2026-05-18 10:58:36,FACE_NO_MATCH,conf=90.3,DENIED
2026-05-18 10:58:36,FACE_MATCH,conf=52.2,GRANTED
2026-05-18 10:58:36,FACE_NO_MATCH,conf=93.6,DENIED
2026-05-18 10:58:36,FACE_NO_MATCH,conf=91.2,DENIED
2026-05-18 10:58:36,FACE_MATCH,conf=52.2,GRANTED
2026-05-18 10:58:36,FACE_NO_MATCH,conf=91.9,DENIED
2026-05-18 10:58:36,FACE_MATCH,conf=51.8,GRANTED
2026-05-18 10:58:37,FACE_MATCH,conf=54.8,GRANTED
2026-05-18 10:58:37,FACE_NO_MATCH,conf=81.2,DENIED
2026-05-18 10:58:37,FACE_MATCH,conf=52.5,GRANTED
2026-05-18 10:58:37,FACE_NO_MATCH,conf=89.8,DENIED
